DEPARTAMENTO,HORA,MODALIDAD,FALLECIDOS,HERIDOS
ANCASH,17:30,CHOQUE,1,0
AREQUIPA,09:10,DESPISTE,0,0
LAMBAYEQUE,15:30,CHOQUE,0,1
CUSCO,18:50,DESPISTE,0,8
LORETO,15:00,ESPECIAL,0,1
PIURA,18:30,DESPISTE,0,0
JUNIN,18:20,DESPISTE,0,0
ANCASH,18:30,CHOQUE,0,3
APURIMAC,14:00,DESPISTE,0,0
LIMA,01:40,CHOQUE,0,0
CAJAMARCA,19:00,CHOQUE,0,1
LORETO,15:00,CHOQUE,0,3
LIMA,15:35,CHOQUE,0,0
ICA,02:00,DESPISTE,0,3
PIURA,09:30,DESPISTE,1,3
CAJAMARCA,16:40,DESPISTE,0,0
JUNIN,09:30,CHOQUE,0,0
JUNIN,04:30,DESPISTE,0,0
ICA,17:10,CHOQUE,0,1
AYACUCHO,16:53,DESPISTE,0,2
PUNO,21:00,CHOQUE,0,1
CAJAMARCA,21:00,ESPECIAL,0,0
CAJAMARCA,12:00,CHOQUE,0,3
LIMA,01:30,N.I.,0,0
TACNA,15:48,CHOQUE,0,2
LIMA,04:30,DESPISTE,0,0
ANCASH,05:10,DESPISTE,0,0
CAJAMARCA,14:50,DESPISTE,0,0
ANCASH,07:20,DESPISTE,0,1
PUNO,N.I.,N.I.,0,0
SAN MARTIN,13:00,DESPISTE,0,0
CUSCO,02:20,DESPISTE,1,11
PIURA,23:30,CHOQUE,0,0
LIMA,07:30,DESPISTE,0,0
LIMA,20:00,DESPISTE,0,4
TUMBES,23:00,DESPISTE,0,3
CUSCO,15:00,DESPISTE,0,1
ANCASH,00:30,DESPISTE,0,1
CUSCO,21:00,CHOQUE,1,0
LA LIBERTAD,04:35,DESPISTE,1,0
LAMBAYEQUE,07:20,CHOQUE,0,23
CAJAMARCA,18:30,CHOQUE,0,1
AREQUIPA,17:30,DESPISTE,0,1
PUNO,15:36,DESPISTE,0,0
PIURA,19:30,CHOQUE,0,2
JUNIN,05:30,DESPISTE,0,0
PUNO,21:38,CHOQUE,0,0
CUSCO,10:00,VOLCADURA,0,0
LA LIBERTAD,20:15,ATROPELLO,0,0
LAMBAYEQUE,21:20,CHOQUE,0,1
JUNIN,06:00,DESPISTE,0,1
LIMA,18:00,CHOQUE,0,1
PUNO,08:00,DESPISTE,0,1
LIMA,23:20,DESPISTE,0,1
LIMA,08:55,DESPISTE,0,1
HUANUCO,23:15,CHOQUE,0,1
CUSCO,19:00,CHOQUE,0,1
CUSCO,01:00,CHOQUE,0,1
ICA,06:00,DESPISTE,0,0
HUANUCO,20:30,DESPISTE,0,1
LA LIBERTAD,12:00,DESPISTE,0,1
LAMBAYEQUE,21:20,CHOQUE,0,1
LAMBAYEQUE,11:10,DESPISTE,0,1
PUNO,08:20,DESPISTE,0,0
AMAZONAS,17:30,DESPISTE,0,1
JUNIN,16:00,CHOQUE,0,1
CAJAMARCA,08:30,VOLCADURA,2,2
CAJAMARCA,15:00,VOLCADURA,0,1
CAJAMARCA,20:30,DESPISTE,0,0
CAJAMARCA,20:30,DESPISTE,0,1
PASCO,13:10,ESPECIAL,0,1
MADRE DE DIOS,19:00,CHOQUE,0,1
MADRE DE DIOS,13:00,CHOQUE,0,1
MADRE DE DIOS,13:00,CHOQUE,0,1
ANCASH,12:40,CHOQUE,0,0
ANCASH,13:30,CHOQUE,0,1
SAN MARTIN,22:00,DESPISTE,0,1
LAMBAYEQUE,08:40,CHOQUE,0,0
LAMBAYEQUE,08:40,CHOQUE,0,1
LAMBAYEQUE,17:10,DESPISTE,0,1
PUNO,05:40,CHOQUE,0,1
CUSCO,22:30,DESPISTE,0,1
JUNIN,16:00,DESPISTE,0,1
AYACUCHO,11:00,CHOQUE,0,1
AYACUCHO,17:00,ATROPELLO,0,1
MADRE DE DIOS,08:20,CHOQUE,0,1
APURIMAC,08:30,DESPISTE,0,0
AREQUIPA,16:00,CHOQUE,0,1
LORETO,09:30,CHOQUE,1,2
AREQUIPA,06:10,DESPISTE,0,1
LIMA,10:48,CHOQUE,0,1
CAJAMARCA,13:10,DESPISTE,0,1
LIMA,N.I.,CHOQUE,0,1
LIMA,15:30,CHOQUE,0,1
ANCASH,01:30,DESPISTE,0,1
ICA,06:00,CHOQUE,0,1
AREQUIPA,07:00,CHOQUE,0,1
AREQUIPA,07:00,CHOQUE,0,1
LIMA,15:25,ESPECIAL,1,3
AREQUIPA,10:30,DESPISTE,2,0
AREQUIPA,10:30,DESPISTE,0,1
LAMBAYEQUE,15:30,CHOQUE,0,1
LIMA,14:10,CHOQUE,0,0
LIMA,14:10,CHOQUE,0,1
LIMA,23:10,CHOQUE,0,1
PUNO,04:30,DESPISTE,0,0
PUNO,06:35,DESPISTE,0,1
ICA,00:20,DESPISTE,1,2
ICA,00:20,DESPISTE,0,1
AYACUCHO,11:00,CHOQUE,0,1
ANCASH,01:30,DESPISTE,0,1
APURIMAC,08:00,CHOQUE,0,1
APURIMAC,08:00,CHOQUE,0,1
APURIMAC,09:30,CHOQUE,0,1
ANCASH,15:30,CHOQUE,0,1
MADRE DE DIOS,11:30,CHOQUE,0,1
ANCASH,13:30,DESPISTE,0,0
LIMA,15:45,ATROPELLO,0,1
AREQUIPA,15:40,DESPISTE,0,0
AREQUIPA,15:40,DESPISTE,0,1
CUSCO,18:00,DESPISTE,0,1
CUSCO,21:30,DESPISTE,0,1
JUNIN,14:10,CHOQUE,0,2
JUNIN,14:10,CHOQUE,0,1
JUNIN,19:30,CHOQUE,0,1
ICA,04:00,CHOQUE,0,1
ANCASH,04:25,DESPISTE,0,1
ANCASH,08:30,DESPISTE,0,1
ANCASH,19:00,DESPISTE,0,1
ANCASH,19:00,DESPISTE,0,1
AREQUIPA,01:30,DESPISTE,0,1
PIURA,12:30,DESPISTE,0,0
AYACUCHO,16:00,CHOQUE,0,1
PIURA,21:00,ATROPELLO,0,1
CAJAMARCA,17:45,DESPISTE,0,1
AYACUCHO,12:30,DESPISTE,0,0
AYACUCHO,12:30,DESPISTE,0,1
LAMBAYEQUE,23:15,DESPISTE,0,1
LAMBAYEQUE,23:15,DESPISTE,0,1
LIMA,06:40,DESPISTE,0,1
LIMA,06:40,DESPISTE,0,1
LAMBAYEQUE,21:45,CHOQUE,0,2
LAMBAYEQUE,21:45,CHOQUE,0,1
LIMA,15:10,CHOQUE,0,1
ANCASH,04:25,DESPISTE,0,0
HUANUCO,13:30,DESPISTE,1,0
ANCASH,20:00,VOLCADURA,0,0
AREQUIPA,01:30,DESPISTE,0,0
CUSCO,01:45,DESPISTE,0,0
CUSCO,01:45,DESPISTE,0,1
CUSCO,06:30,DESPISTE,0,1
ANCASH,17:30,DESPISTE,0,0
LIMA,04:55,DESPISTE,0,0
LIMA,04:55,DESPISTE,0,1
AMAZONAS,17:20,DESPISTE,0,0
PIURA,18:00,CHOQUE,0,1
JUNIN,14:50,DESPISTE,0,1
ANCASH,08:35,DESPISTE,0,1
AYACUCHO,18:00,DESPISTE,0,1
MADRE DE DIOS,17:30,DESPISTE,0,1
ICA,12:15,CHOQUE,0,3
ICA,12:15,CHOQUE,0,1
SAN MARTIN,20:30,DESPISTE,0,1
SAN MARTIN,17:55,DESPISTE,0,1
AREQUIPA,20:00,DESPISTE,0,1
AREQUIPA,10:30,DESPISTE,0,0
LA LIBERTAD,23:50,CHOQUE,3,3
LA LIBERTAD,23:50,CHOQUE,0,1
LAMBAYEQUE,21:00,CHOQUE,0,0
LAMBAYEQUE,21:00,CHOQUE,0,1
CAJAMARCA,11:30,DESPISTE,0,1
CAJAMARCA,11:30,DESPISTE,0,1
PUNO,18:00,CHOQUE,0,1
LORETO,16:00,DESPISTE,0,1
LIMA,15:30,CHOQUE,0,1
LIMA,15:30,CHOQUE,0,1
ICA,20:30,DESPISTE,0,1
LIMA,10:30,CHOQUE,0,2
LIMA,10:20,CHOQUE,0,1
JUNIN,13:00,DESPISTE,0,0
CAJAMARCA,02:30,CHOQUE,1,0
CAJAMARCA,02:30,CHOQUE,0,1
CAJAMARCA,02:30,CHOQUE,0,1
CAJAMARCA,12:20,CHOQUE,0,1
CAJAMARCA,11:00,CHOQUE,0,1
PASCO,10:30,DESPISTE,0,1
ICA,07:31,DESPISTE,0,1
ICA,07:31,DESPISTE,0,1
ANCASH,15:05,DESPISTE,0,1
N.I.,N.I.,N.I.,0,1
JUNIN,18:00,CHOQUE,0,1
LA LIBERTAD,07:00,CHOQUE,1,1
LA LIBERTAD,N.I.,CHOQUE,0,1
LIMA,18:15,DESPISTE,0,1
JUNIN,12:15,CHOQUE,0,1
LIMA,04:10,DESPISTE,0,0
LIMA,04:10,DESPISTE,0,1
LIMA,11:10,DESPISTE,0,0
LIMA,11:10,DESPISTE,0,1
LIMA,16:50,DESPISTE,0,1
CAJAMARCA,07:40,DESPISTE,0,0
CAJAMARCA,07:40,DESPISTE,0,1
ICA,10:00,DESPISTE,0,1
AYACUCHO,08:00,CHOQUE,1,1
AYACUCHO,08:00,CHOQUE,0,1
ICA,04:30,DESPISTE,0,0
ICA,04:30,DESPISTE,0,1
HUANUCO,18:45,CHOQUE,0,1
SAN MARTIN,15:00,CHOQUE,0,2
SAN MARTIN,20:45,CHOQUE,0,1
LAMBAYEQUE,06:20,DESPISTE,0,0
LAMBAYEQUE,06:20,DESPISTE,0,1
PUNO,14:00,CHOQUE,0,1
LA LIBERTAD,05:45,CHOQUE,1,1
LA LIBERTAD,05:45,CHOQUE,0,1
CAJAMARCA,19:20,ESPECIAL,0,1
MOQUEGUA,09:50,CHOQUE,0,1
TACNA,09:50,CHOQUE,0,1
PUNO,11:00,ATROPELLO,0,1
UCAYALI,21:00,CHOQUE,0,1
LIMA,N.I.,DESPISTE,0,1
LIMA,06:00,CHOQUE,0,2
LIMA,06:00,CHOQUE,0,1
MOQUEGUA,15:40,DESPISTE,0,1
JUNIN,06:00,CHOQUE,0,1
AREQUIPA,19:10,CHOQUE,1,0
AYACUCHO,14:00,CHOQUE,0,0
LIMA,06:45,DESPISTE,0,1
PUNO,13:00,CHOQUE,1,0
PUNO,15:40,CHOQUE,0,1
PUNO,N.I.,N.I.,0,1
APURIMAC,01:30,DESPISTE,0,14
SAN MARTIN,20:30,DESPISTE,0,1
SAN MARTIN,23:40,DESPISTE,0,1
LAMBAYEQUE,06:45,CHOQUE,0,1
PIURA,07:20,CHOQUE,0,0
TACNA,19:30,CHOQUE,1,0
TACNA,19:30,CHOQUE,0,1
TACNA,N.I.,N.I.,0,1
SAN MARTIN,19:40,CHOQUE,0,1
LORETO,20:40,CHOQUE,0,1
JUNIN,18:00,DESPISTE,0,1
JUNIN,18:00,VOLCADURA,0,1
LIMA,04:30,DESPISTE,0,0
LIMA,04:30,DESPISTE,0,1
LIMA,08:00,CHOQUE,0,1
ICA,06:30,CHOQUE,0,1
JUNIN,11:00,CHOQUE,0,1
JUNIN,11:00,CHOQUE,0,1
LIMA,N.I.,DESPISTE,0,1
LIMA,N.I.,DESPISTE,0,1
LIMA,N.I.,DESPISTE,0,1
JUNIN,17:20,DESPISTE,0,1
JUNIN,17:20,DESPISTE,0,1
HUANUCO,12:00,DESPISTE,0,0
LAMBAYEQUE,09:55,DESPISTE,0,1
CAJAMARCA,15:50,DESPISTE,0,0
CAJAMARCA,15:50,DESPISTE,0,1
ANCASH,04:47,CHOQUE,0,1
ANCASH,04:47,CHOQUE,0,1
LA LIBERTAD,07:30,N.I.,0,1
LA LIBERTAD,07:30,N.I.,0,1
SAN MARTIN,19:40,CHOQUE,0,2
AREQUIPA,11:00,CHOQUE,0,1
PUNO,09:00,DESPISTE,0,0
PUNO,09:00,DESPISTE,0,1
TACNA,15:00,DESPISTE,0,1
LIMA,20:00,CHOQUE,0,0
LIMA,17:00,VOLCADURA,0,1
LIMA,16:20,DESPISTE,0,0
LIMA,23:55,CHOQUE,0,1
JUNIN,13:55,DESPISTE,0,1
CUSCO,12:50,DESPISTE,0,1
LIMA,16:20,DESPISTE,0,1
LIMA,19:15,DESPISTE,0,0
LIMA,19:15,DESPISTE,0,1
JUNIN,03:30,VOLCADURA,0,1
LIMA,15:32,DESPISTE,0,1
ICA,17:00,CHOQUE,0,1
PUNO,09:00,DESPISTE,1,1
LIMA,07:00,DESPISTE,0,1
MADRE DE DIOS,17:50,DESPISTE,0,1
MADRE DE DIOS,13:10,CHOQUE,0,1
LAMBAYEQUE,14:20,DESPISTE,0,1
LAMBAYEQUE,14:20,DESPISTE,0,1
MOQUEGUA,05:30,CHOQUE,0,2
PUNO,01:15,CHOQUE,1,3
PUNO,21:40,CHOQUE,0,1
ICA,07:00,DESPISTE,0,1
JUNIN,16:30,CHOQUE,1,0
JUNIN,16:30,CHOQUE,0,1
LIMA,06:30,DESPISTE,0,1
LIMA,06:30,DESPISTE,0,1
ICA,06:30,DESPISTE,0,1
ICA,07:40,CHOQUE,1,0
APURIMAC,13:30,VOLCADURA,0,1
APURIMAC,14:00,VOLCADURA,0,0
SAN MARTIN,08:20,DESPISTE,0,1
LA LIBERTAD,05:15,CHOQUE,0,1
LAMBAYEQUE,20:20,CHOQUE,0,1
AREQUIPA,19:55,CHOQUE,0,0
AREQUIPA,19:55,CHOQUE,0,1
JUNIN,21:45,ESPECIAL,0,1
LORETO,19:53,CHOQUE,0,1
UCAYALI,11:30,DESPISTE,0,1
AREQUIPA,23:30,DESPISTE,1,2
LA LIBERTAD,21:25,CHOQUE,0,1
LIMA,17:30,DESPISTE,0,0
LAMBAYEQUE,20:45,CHOQUE,0,0
LAMBAYEQUE,20:45,CHOQUE,0,1
LIMA,18:15,DESPISTE,0,0
LIMA,18:15,DESPISTE,0,1
TUMBES,00:05,CHOQUE,4,0
TUMBES,00:05,CHOQUE,0,1
LA LIBERTAD,04:30,DESPISTE,0,1
ICA,06:45,CHOQUE,0,0
LA LIBERTAD,06:00,ATROPELLO,1,1
SAN MARTIN,20:30,CHOQUE,0,1
AREQUIPA,18:41,DESPISTE,0,0
UCAYALI,14:35,DESPISTE,0,0
UCAYALI,09:10,CHOQUE,0,4
HUANUCO,23:00,DESPISTE,0,0
LAMBAYEQUE,17:00,CHOQUE,0,4
ANCASH,18:20,DESPISTE,0,0
AREQUIPA,06:00,DESPISTE,0,0
LIMA,12:30,DESPISTE,0,0
LIMA,N.I.,CHOQUE,1,0
LIMA,N.I.,DESPISTE,0,1
LIMA,17:05,CHOQUE,0,3
UCAYALI,12:55,CHOQUE,0,3
PASCO,15:45,CHOQUE,0,0
AREQUIPA,02:43,CHOQUE,0,3
LAMBAYEQUE,16:45,CHOQUE,0,0
PIURA,03:50,DESPISTE,0,1
MOQUEGUA,17:05,CHOQUE,0,0
TACNA,09:45,DESPISTE,0,2
CAJAMARCA,21:30,DESPISTE,1,4
ANCASH,01:20,DESPISTE,0,1
LORETO,15:10,DESPISTE,0,1
JUNIN,01:55,DESPISTE,0,2
CUSCO,07:30,CHOQUE,4,0
PASCO,10:30,CHOQUE,0,0
LIMA,23:15,DESPISTE,0,1
ANCASH,09:05,CHOQUE,0,0
LA LIBERTAD,13:30,CHOQUE,1,0
PUNO,15:30,DESPISTE,0,1
ICA,06:00,DESPISTE,1,0
PUNO,10:00,DESPISTE,0,1
PUNO,10:30,CHOQUE,0,2
ANCASH,22:30,CHOQUE,0,1
ANCASH,05:10,CHOQUE,0,5
SAN MARTIN,05:40,DESPISTE,0,0
CUSCO,07:15,CHOQUE,0,2
LIMA,00:30,CHOQUE,0,1
UCAYALI,13:30,CHOQUE,0,4
AREQUIPA,05:30,DESPISTE,0,0
LIMA,14:40,CHOQUE,0,1
ANCASH,07:45,CHOQUE,1,4
ICA,05:30,CHOQUE,0,0
ICA,N.I.,DESPISTE,0,0
APURIMAC,19:20,CHOQUE,0,0
ANCASH,08:30,DESPISTE,0,0
LAMBAYEQUE,17:50,ATROPELLO,0,1
CUSCO,21:20,CHOQUE,1,0
LORETO,11:00,ESPECIAL,0,1
PIURA,18:30,CHOQUE,0,0
LIMA,19:00,ATROPELLO,0,3
LA LIBERTAD,20:00,CHOQUE,0,3
LIMA,00:10,DESPISTE,0,0
LIMA,07:50,CHOQUE,0,2
CUSCO,20:50,CHOQUE,0,2
LIMA,06:50,CHOQUE,1,1
ANCASH,02:15,CHOQUE,0,1
ANCASH,03:45,CHOQUE,0,2
MADRE DE DIOS,22:30,CHOQUE,0,2
LA LIBERTAD,13:10,CHOQUE,0,1
LA LIBERTAD,13:30,CHOQUE,0,2
LA LIBERTAD,12:56,CHOQUE,0,1
LA LIBERTAD,03:40,DESPISTE,0,0
AREQUIPA,21:00,DESPISTE,0,4
LAMBAYEQUE,10:00,CHOQUE,0,1
CUSCO,16:00,CHOQUE,0,9
AYACUCHO,15:10,CHOQUE,0,0
ANCASH,11:45,DESPISTE,0,2
CAJAMARCA,22:20,DESPISTE,0,0
CAJAMARCA,16:45,CHOQUE,0,1
AREQUIPA,05:15,DESPISTE,0,2
LAMBAYEQUE,22:30,CHOQUE,0,2
LIMA,07:30,CHOQUE,0,0
AYACUCHO,17:00,CHOQUE,0,4
ANCASH,03:30,CHOQUE,0,0
ICA,19:45,CHOQUE,0,0
LA LIBERTAD,07:15,CHOQUE,0,1
PIURA,20:45,CHOQUE,2,0
CUSCO,15:30,ATROPELLO,0,0
AREQUIPA,17:00,CHOQUE,0,0
ICA,12:30,DESPISTE,0,3
LIMA,19:30,DESPISTE,0,2
LIMA,05:50,DESPISTE,0,0
JUNIN,08:00,CHOQUE,0,0
LIMA,18:30,DESPISTE,0,1
ICA,14:20,CHOQUE,0,1
AYACUCHO,15:40,DESPISTE,0,2
APURIMAC,11:50,DESPISTE,0,4
LAMBAYEQUE,02:25,ATROPELLO,0,0
CUSCO,15:30,DESPISTE,0,2
CUSCO,22:20,CHOQUE,0,5
MOQUEGUA,20:10,ATROPELLO,0,0
JUNIN,11:30,CHOQUE,0,2
UCAYALI,05:30,CHOQUE,2,0
LIMA,12:30,CHOQUE,1,0
LIMA,05:30,DESPISTE,0,0
CAJAMARCA,N.I.,CHOQUE,0,1
LIMA,05:00,DESPISTE,1,0
LIMA,N.I.,CHOQUE,0,1
AREQUIPA,15:30,DESPISTE,0,2
TUMBES,20:18,CHOQUE,0,3
ANCASH,18:45,DESPISTE,0,0
PIURA,09:30,CHOQUE,1,2
LIMA,15:00,DESPISTE,0,1
AYACUCHO,06:30,CHOQUE,0,5
LAMBAYEQUE,07:30,CHOQUE,1,0
JUNIN,16:40,DESPISTE,0,2
LIMA,20:20,CHOQUE,0,4
AREQUIPA,10:20,DESPISTE,1,0
LIMA,07:15,CHOQUE,0,0
LAMBAYEQUE,13:45,CHOQUE,0,2
LIMA,02:40,CHOQUE,0,2
MOQUEGUA,17:20,VOLCADURA,0,1
PUNO,09:42,DESPISTE,0,0
HUANUCO,12:35,CHOQUE,0,1
MADRE DE DIOS,08:20,ATROPELLO,0,0
ICA,14:35,CHOQUE,0,1
ANCASH,16:15,DESPISTE,0,0
LA LIBERTAD,11:20,CHOQUE,1,0
AREQUIPA,09:00,DESPISTE,0,0
PIURA,01:40,CHOQUE,1,0
CAJAMARCA,16:00,CHOQUE,1,0
N.I.,10:25,CHOQUE,0,1
JUNIN,02:15,DESPISTE,0,0
LIMA,13:30,CHOQUE,0,6
LA LIBERTAD,17:40,CHOQUE,0,2
JUNIN,22:00,CHOQUE,0,3
CAJAMARCA,16:30,DESPISTE,0,1
CAJAMARCA,10:20,DESPISTE,0,0
LA LIBERTAD,02:30,DESPISTE,0,0
LIMA,02:20,DESPISTE,0,0
PASCO,16:15,CHOQUE,0,0
LIMA,08:40,DESPISTE,0,1
LIMA,02:30,CHOQUE,0,0
PIURA,13:00,CHOQUE,0,0
LA LIBERTAD,01:30,DESPISTE,0,0
PUNO,08:52,DESPISTE,3,12
AREQUIPA,07:10,CHOQUE,0,1
JUNIN,23:00,CHOQUE,0,2
PIURA,08:00,CHOQUE,1,0
LAMBAYEQUE,18:00,DESPISTE,0,3
MOQUEGUA,17:15,CHOQUE,0,1
MOQUEGUA,18:00,DESPISTE,0,0
LIMA,02:30,CHOQUE,0,0
AREQUIPA,18:30,CHOQUE,0,0
LIMA,20:25,DESPISTE,0,0
LIMA,07:45,VOLCADURA,0,2
LIMA,08:20,DESPISTE,0,0
LIMA,12:00,DESPISTE,0,0
LIMA,22:15,CHOQUE,0,1
MADRE DE DIOS,11:15,DESPISTE,0,1
LAMBAYEQUE,09:10,CHOQUE,0,1
JUNIN,06:10,DESPISTE,0,1
CAJAMARCA,20:00,CHOQUE,0,3
JUNIN,12:10,DESPISTE,0,0
PASCO,19:55,DESPISTE,0,0
JUNIN,11:30,DESPISTE,0,0
PUNO,06:00,DESPISTE,0,3
ICA,13:00,CHOQUE,0,2
APURIMAC,10:10,CHOQUE,0,1
SAN MARTIN,18:40,CHOQUE,0,1
PUNO,19:00,CHOQUE,0,1
LORETO,23:40,DESPISTE,0,1
LA LIBERTAD,09:50,CHOQUE,1,0
AREQUIPA,19:40,CHOQUE,1,0
JUNIN,20:50,CHOQUE,1,0
PASCO,22:40,CHOQUE,1,1
AREQUIPA,04:30,DESPISTE,0,0
ANCASH,10:25,DESPISTE,0,2
AMAZONAS,16:30,CHOQUE,0,2
ICA,18:00,DESPISTE,0,1
MADRE DE DIOS,08:00,CHOQUE,0,1
HUANUCO,06:00,CHOQUE,1,2
SAN MARTIN,20:50,ESPECIAL,0,3
LA LIBERTAD,20:55,CHOQUE,0,1
AREQUIPA,20:00,CHOQUE,0,0
MOQUEGUA,22:15,DESPISTE,0,0
CUSCO,19:40,CHOQUE,0,5
LIMA,21:30,CHOQUE,0,1
CUSCO,18:55,DESPISTE,0,0
LIMA,20:45,CHOQUE,0,0
CAJAMARCA,18:40,DESPISTE,0,3
CAJAMARCA,08:30,CHOQUE,0,0
JUNIN,06:50,DESPISTE,1,0
CUSCO,16:17,CHOQUE,0,1
LIMA,04:30,DESPISTE,2,0
JUNIN,02:30,DESPISTE,0,2
PUNO,17:43,DESPISTE,0,2
LIMA,19:20,N.I.,0,7
PUNO,18:55,CHOQUE,0,2
PUNO,19:40,CHOQUE,0,2
ANCASH,23:30,CHOQUE,0,1
MADRE DE DIOS,19:30,DESPISTE,0,1
MOQUEGUA,09:28,VOLCADURA,0,0
AREQUIPA,15:30,DESPISTE,1,4
CAJAMARCA,17:20,CHOQUE,0,1
JUNIN,05:10,CHOQUE,0,1
PIURA,11:50,DESPISTE,0,1
LIMA,21:20,CHOQUE,0,2
AREQUIPA,16:30,DESPISTE,0,1
ANCASH,06:20,CHOQUE,0,2
APURIMAC,16:10,DESPISTE,0,2
ICA,13:30,DESPISTE,0,1
APURIMAC,12:00,DESPISTE,0,0
LA LIBERTAD,10:00,CHOQUE,0,3
LIMA,12:15,DESPISTE,0,1
LIMA,00:30,CHOQUE,0,0
PIURA,15:30,DESPISTE,2,1
PIURA,22:30,CHOQUE,0,0
PUNO,13:00,ATROPELLO,1,0
LAMBAYEQUE,16:30,CHOQUE,0,1
LIMA,05:50,DESPISTE,0,0
JUNIN,11:45,DESPISTE,0,1
LIMA,04:50,ATROPELLO,1,0
LIMA,17:05,CHOQUE,0,2
AREQUIPA,14:15,CHOQUE,0,3
PASCO,16:20,CHOQUE,0,0
AREQUIPA,15:45,DESPISTE,0,0
PUNO,16:30,DESPISTE,0,0
HUANUCO,21:15,CHOQUE,0,1
ICA,11:40,DESPISTE,0,1
MADRE DE DIOS,21:30,ESPECIAL,0,3
LA LIBERTAD,05:00,DESPISTE,0,0
LAMBAYEQUE,00:00,CHOQUE,0,2
APURIMAC,10:40,CHOQUE,0,3
LORETO,20:40,DESPISTE,0,1
LIMA,17:20,DESPISTE,0,0
CAJAMARCA,01:00,DESPISTE,0,3
ANCASH,00:30,DESPISTE,0,0
JUNIN,09:20,DESPISTE,0,0
PUNO,18:50,DESPISTE,0,0
SAN MARTIN,14:18,CHOQUE,0,1
APURIMAC,17:00,DESPISTE,0,2
CUSCO,19:40,CHOQUE,0,1
ANCASH,15:00,DESPISTE,0,1
PASCO,22:55,DESPISTE,0,0
LIMA,22:30,CHOQUE,0,1
CAJAMARCA,N.I.,DESPISTE,0,0
PASCO,06:00,DESPISTE,0,12
CUSCO,11:00,VOLCADURA,0,0
PASCO,21:00,CHOQUE,0,0
CAJAMARCA,12:20,ATROPELLO,0,2
LAMBAYEQUE,05:30,CHOQUE,0,1
TACNA,05:00,CHOQUE,0,5
LIMA,19:55,CHOQUE,0,1
LIMA,19:00,CHOQUE,0,1
PUNO,21:00,DESPISTE,0,3
MADRE DE DIOS,02:15,CHOQUE,1,1
ICA,00:40,DESPISTE,1,1
AMAZONAS,16:45,ATROPELLO,0,1
CUSCO,03:00,DESPISTE,0,0
CUSCO,16:30,CHOQUE,0,5
LORETO,19:30,DESPISTE,0,1
LIMA,05:45,CHOQUE,0,2
LIMA,20:40,CHOQUE,2,2
CUSCO,18:40,CHOQUE,0,0
MADRE DE DIOS,19:00,CHOQUE,0,1
ANCASH,08:15,DESPISTE,0,0
AREQUIPA,10:30,CHOQUE,0,2
PIURA,21:30,DESPISTE,0,1
CUSCO,03:00,CHOQUE,1,0
LIMA,14:20,CHOQUE,1,0
PUNO,18:30,CHOQUE,0,2
SAN MARTIN,20:50,DESPISTE,1,0
AREQUIPA,17:30,CHOQUE,0,0
JUNIN,11:50,DESPISTE,0,1
AREQUIPA,16:58,CHOQUE,1,2
LIMA,08:02,CHOQUE,0,3
LIMA,12:30,CHOQUE,2,2
APURIMAC,18:20,DESPISTE,0,1
LA LIBERTAD,06:30,DESPISTE,1,0
AREQUIPA,11:45,DESPISTE,0,1
LA LIBERTAD,20:40,CHOQUE,1,0
LAMBAYEQUE,20:15,CHOQUE,1,4
AREQUIPA,21:10,DESPISTE,0,0
CAJAMARCA,09:51,DESPISTE,0,1
JUNIN,16:20,DESPISTE,0,1
CAJAMARCA,11:00,CHOQUE,0,5
CAJAMARCA,20:30,ATROPELLO,0,1
LAMBAYEQUE,20:00,DESPISTE,0,2
JUNIN,21:00,ESPECIAL,1,0
JUNIN,13:20,DESPISTE,0,1
AMAZONAS,17:30,CHOQUE,0,2
LIMA,11:00,DESPISTE,0,1
JUNIN,04:30,CHOQUE,0,2
LIMA,13:30,CHOQUE,0,1
AREQUIPA,20:30,DESPISTE,0,2
LIMA,11:30,CHOQUE,0,0
CUSCO,14:30,DESPISTE,0,3
LIMA,06:30,DESPISTE,0,0
TUMBES,20:20,DESPISTE,0,1
HUANUCO,11:30,CHOQUE,1,1
AYACUCHO,06:00,CHOQUE,0,2
AYACUCHO,07:00,CHOQUE,0,3
SAN MARTIN,15:30,DESPISTE,0,1
ANCASH,12:00,CHOQUE,0,6
LA LIBERTAD,01:00,CHOQUE,1,0
AREQUIPA,18:20,DESPISTE,0,0
CUSCO,17:00,CHOQUE,0,0
LIMA,11:51,DESPISTE,0,23
LIMA,07:00,CHOQUE,0,2
PIURA,10:30,CHOQUE,0,1
JUNIN,16:15,DESPISTE,0,3
LIMA,06:00,DESPISTE,0,1
LIMA,06:40,DESPISTE,0,2
LIMA,11:45,DESPISTE,0,1
JUNIN,15:30,CHOQUE,0,0
AYACUCHO,10:00,DESPISTE,0,1
LAMBAYEQUE,05:30,CHOQUE,2,19
LAMBAYEQUE,12:15,CHOQUE,0,0
AREQUIPA,20:00,CHOQUE,0,2
AREQUIPA,21:09,DESPISTE,0,2
UCAYALI,06:30,DESPISTE,0,0
TACNA,09:40,CHOQUE,0,0
JUNIN,14:30,CHOQUE,1,0
MOQUEGUA,14:50,CHOQUE,0,0
JUNIN,12:00,DESPISTE,0,1
LIMA,21:05,DESPISTE,0,0
AYACUCHO,19:20,DESPISTE,0,0
ICA,01:30,DESPISTE,0,2
ICA,04:44,DESPISTE,0,0
